"pair_id"	"region"	"pos"	"donor_freq"	"recip_freq"
25	"HA"	1205	0.012927	0
25	"NA_"	1097	0.0188809	0
25	"NA_"	486	0.00651267	0
25	"NP"	687	0.0067464	0
25	"NS"	374	0.110564	1
25	"PA"	1502	0.0205091	0.03981725
25	"PA"	168	0.2534435	0
25	"PA"	1945	0.03870095	0
25	"PA"	1946	0.03966445	0
25	"PA"	1948	0.035868	0
25	"PA"	1949	0.03519515	0
25	"PA"	1954	0.03372605	0
25	"PA"	1957	0.03721745	0
25	"PA"	1959	0.0429991	0
25	"PA"	1964	0.04374795	0
25	"PA"	1965	0.0406441	0
25	"PA"	1966	0.0428634	0
25	"PA"	1969	NA	NA
25	"PA"	801	0.009975155	0
25	"PB1"	2091	0.09616355	0
25	"PB1"	590	0.009637535	0
25	"PB2"	1623	0.008783655	0
25	"NS"	585	0.01402145	0
25	"NS"	603	0.01104965	0
25	"HA"	628	0	0.009692935
25	"HA"	754	0	0.012785025
25	"NA_"	282	0	0.00906403
25	"PA"	1616	0	0.0319428
25	"PB1"	537	0	0.02973745
25	"PB1"	548	0	0.0211959
25	"PB1"	859	0	0.01790765
25	"PB2"	170	0	0.009827485
25	"PB2"	42	0	0.03212875
25	"PB2"	945	0	0.008077735
26	"HA"	628	0.0189391	0
26	"HA"	754	0.01512695	0.01600575
26	"NA_"	257	0.0315632	0
26	"NA_"	307	0.02627495	0
26	"NS"	380	0.01730055	0
26	"NS"	528	0.0140544	0
26	"PA"	1502	0.04336925	0.02123285
26	"PB1"	859	0.01890835	0
26	"M"	607	0	0.0311289
26	"PB2"	217	0	0.008763765
26	"NS"	675	0	0.257109
27	"HA"	628	0.007414315	0.008896195
27	"HA"	789	0.01016202	0
27	"HA"	884	0.0282098	0
27	"NA_"	443	0.01166044	0.02748845
27	"NP"	1162	0.02636525	0
27	"PA"	1218	0.006037305	0
27	"PA"	1502	0.0147529	0.02057045
27	"PA"	1677	0.01423435	0
27	"PA"	1743	0.01264055	0
27	"PA"	1844	0.02399815	0.02369925
27	"PA"	258	0.0076644	0
27	"PA"	557	0.009573315	0
27	"PA"	558	0.009978395	0
27	"PA"	562	0.006513635	0
27	"PB1"	184	0.006388465	0
27	"PB1"	1980	0.03925875	0
27	"PB1"	2063	0.01316625	0
27	"PB1"	2192	0.00704061	0
27	"PB1"	602	0.006937745	0
27	"PB2"	1368	0.0110834	0
27	"PB2"	1440	0.01118415	0
27	"PB2"	1650	0.0106271	0
27	"PB2"	193	0.43673	0.03880805
27	"PB2"	2306	0.01657455	0
27	"PB2"	232	0.01578775	0
27	"HA"	101	0	0.01141582
27	"HA"	1255	0	0.007638365
27	"HA"	224	0	0.02181565
27	"PB2"	1137	0	0.01163997
27	"PB2"	1759	0	0.0730033
27	"PB2"	1840	0	0.0400081
28	"NA_"	283	0.04341885	0
28	"NA_"	459	0.00958956	0
28	"NA_"	987	0.03898075	0
28	"NP"	150	0.3068525	0
28	"PA"	1502	0.06587625	0.04427125
28	"PA"	575	0.008468995	0
28	"PA"	577	0.01007622	0
28	"PB2"	2037	0	0.01430418
29	"HA"	482	0.0199772	0
29	"HA"	628	0.009533305	0.007485285
29	"M"	148	0.013025	0
29	"M"	283	0.005706805	0
29	"NP"	707	0.0143884	0
29	"NS"	315	0.0138147	0
29	"NS"	379	0.02042305	0
29	"PA"	1502	0.01810275	0.04568765
29	"PA"	1903	0.01142879	0
29	"PA"	229	0.00952727	0
29	"PA"	231	0.0079462	0
29	"PB1"	144	0.01218122	0
29	"PB1"	2230	0.009723605	0
29	"PB1"	2234	0.006564775	0
29	"PB1"	2235	0.00650912	0
29	"PB2"	1341	0.0239909	0
29	"PB2"	2058	0.01407155	0
29	"NA_"	599	0	0.02281005
29	"PB1"	2144	0	0.007220735
29	"PB1"	2279	0	0.006323885
29	"PB1"	859	0	0.010665275
29	"PB2"	1999	0	0.01389445
29	"PB2"	482	0	0.07943135
29	"PB2"	737	0	0.01458655
30	"HA"	482	0.0199772	0
30	"HA"	628	0.009533305	0
30	"M"	148	0.013025	0
30	"M"	283	0.005706805	0
30	"NP"	707	0.0143884	0
30	"NS"	315	0.0138147	0
30	"NS"	379	0.02042305	0
30	"PA"	1502	0.01810275	0.04039525
30	"PA"	1903	0.01142879	0
30	"PA"	229	0.00952727	0
30	"PA"	231	0.0079462	0
30	"PB1"	144	0.01218122	0
30	"PB1"	2230	0.009723605	0
30	"PB1"	2234	0.006564775	0
30	"PB1"	2235	0.00650912	0
30	"PB2"	1341	0.0239909	0
30	"PB2"	2058	0.01407155	0
30	"HA"	754	0	0.014101015
30	"PB1"	859	0	0.0187382
30	"NS"	47	0	0.00952562
31	"HA"	1442	0.01338745	0
31	"HA"	628	0.011631205	0.0122758
31	"NS"	831	0.005999695	0
31	"PA"	1276	0.0298877	0
31	"PA"	1502	0.02493365	0.011539725
31	"PB2"	1686	0.006434465	0
31	"PB2"	341	0.2858605	0
31	"HA"	1190	0	0.0102583
31	"NP"	1419	0	0.00640267
31	"NS"	291	0	0.016424
31	"PA"	1239	0	0.01170065
31	"PA"	1858	0	0.007817895
31	"PB1"	426	0	0.4018755
31	"PB1"	90	1	0.0394476
31	"PB2"	2211	0	0.00616428
31	"PB2"	770	0	0.00545927
32	"HA"	1442	0.01338745	0
32	"HA"	628	0.011631205	0.01489205
32	"NS"	831	0.005999695	0
32	"PA"	1276	0.0298877	0
32	"PA"	1502	0.02493365	0.02615795
32	"PB2"	1686	0.006434465	0
32	"PB2"	341	0.2858605	0
32	"HA"	754	0	0.00803293
32	"PA"	1858	0	0.0282259
32	"PB1"	426	0	0.2515965
32	"PB1"	90	1	0.0570957
33	"HA"	754	0.028971	0.0106355
33	"PA"	1502	0.03641095	0.0508394
33	"HA"	594	0	0.01396446
33	"M"	428	0	0.005249955
33	"M"	894	0	0.005803175
33	"NA_"	135	0	0.0116009
33	"PB2"	1188	0	0.038034
34	"HA"	628	0.01756765	0.0155843
34	"HA"	754	0.012473765	0
34	"NA_"	755	0.160489	0
34	"NA_"	774	0.00829777	0
34	"PA"	1502	0.08336215	0
34	"PB1"	859	0.01018853	0
34	"HA"	1512	0	0.0298362
34	"HA"	1518	0	0.0419728
34	"NS"	389	0	0.02208335
34	"PB1"	2110	0	0.0151203
35	"HA"	153	0.005395595	0
35	"HA"	628	0.01238789	0.0133204
35	"M"	331	0.319966	1
35	"M"	64	0.00734259	0
35	"NA_"	1232	0.0160418	0
35	"PA"	1494	0.0151143	0
35	"PA"	1677	0.0106238	0
35	"PB1"	1549	0.0124951	0
35	"PB1"	591	0.011491155	0
35	"PB1"	615	0.0148983	0
35	"PB1"	810	0.0986131	0
35	"PB1"	815	0.0378476	0
35	"PB2"	1251	0.00796668	0
35	"PB2"	2238	0.157101	0
35	"PB1"	362	0	0.10579255
35	"PB2"	1827	0	0.0256726
36	"HA"	477	0.1145025	0
36	"HA"	830	0.009484795	0
36	"M"	556	0.0092014	0
36	"NA_"	843	0.014256	1
36	"NS"	401	0.149853	0
36	"PA"	2038	0.005668035	0
36	"PA"	295	0.022143	0
36	"PB2"	1710	0.008989485	0
36	"NA_"	154	0	0.0337184
36	"NP"	1094	1	0.41088
36	"NS"	687	0	0.008985635
36	"PA"	1450	0	0.3949525
36	"PB1"	281	0	0.0103078
36	"PB1"	567	0	0.01286065
36	"PB2"	622	1	0.4410505
36	"PB2"	723	0	0.00601473
37	"HA"	1178	0.02326775	0
37	"HA"	419	0.0080123	0
37	"HA"	537	0.0139582	0
37	"HA"	628	0.01126705	0.01472145
37	"HA"	753	0.02292965	0
37	"HA"	777	0.01219435	0
37	"M"	499	0.0111231	0
37	"M"	611	0.00828292	0
37	"NA_"	366	0.0112378	0
37	"NP"	1335	0.27732	1
37	"NP"	145	0.0191964	0
37	"NP"	552	0.016465	0
37	"NP"	92	0.00583949	0
37	"NP"	924	0.007553815	0
37	"NS"	744	0.00770759	0
37	"PA"	1030	0.00606525	0
37	"PA"	1635	0.0271441	0
37	"PA"	1828	0.01610185	0
37	"PA"	567	0.0392066	0
37	"PA"	606	0.011051275	0
37	"PA"	786	0.00722518	0
37	"PB1"	1194	0.02586205	0
37	"PB1"	1344	0.00967416	0
37	"PB1"	1430	0.1223447	0
37	"PB1"	573	0.00893094	0
37	"PB1"	574	0.02776565	0
37	"PB1"	60	0.0131976	0
37	"PB1"	611	0.08112755	0
37	"PB1"	613	0.08685485	0
37	"PB2"	1199	0.0139447	0
37	"PB2"	1377	0.01375085	0
37	"PB2"	295	0.3595145	0
37	"PB2"	421	0.0355158	0
37	"NP"	1351	0	0.006480785
37	"PA"	1818	0	0.1536685
37	"PA"	1844	0	0.01884165
37	"PA"	233	0	0.01787435
37	"PA"	234	0	0.0176586
37	"PA"	542	0	0.01898665
37	"PA"	639	0	0.00845012
37	"PB2"	2223	0	0.0183102
38	"HA"	1178	0.02326775	0
38	"HA"	419	0.0080123	0
38	"HA"	537	0.0139582	0
38	"HA"	628	0.01126705	0.01289855
38	"HA"	753	0.02292965	0
38	"HA"	777	0.01219435	0
38	"M"	499	0.0111231	0
38	"M"	611	0.00828292	0
38	"NA_"	366	0.0112378	0
38	"NP"	1335	0.27732	1
38	"NP"	145	0.0191964	0
38	"NP"	552	0.016465	0
38	"NP"	92	0.00583949	0
38	"NP"	924	0.007553815	0
38	"NS"	744	0.00770759	0
38	"PA"	1030	0.00606525	0
38	"PA"	1635	0.0271441	0
38	"PA"	1828	0.01610185	0
38	"PA"	567	0.0392066	0
38	"PA"	606	0.011051275	0
38	"PA"	786	0.00722518	0
38	"PB1"	1194	0.02586205	0
38	"PB1"	1344	0.00967416	0
38	"PB1"	1430	0.1223447	0
38	"PB1"	573	0.00893094	0
38	"PB1"	574	0.02776565	0
38	"PB1"	60	0.0131976	0
38	"PB1"	611	0.08112755	0
38	"PB1"	613	0.08685485	0
38	"PB2"	1199	0.0139447	0
38	"PB2"	1377	0.01375085	0
38	"PB2"	295	0.3595145	0
38	"PB2"	421	0.0355158	0
38	"HA"	1250	0	0.00604363
38	"HA"	872	0	0.0168697
38	"NA_"	1262	0	0.02046835
38	"NA_"	258	0	0.01976525
38	"NP"	1245	0	0.0224043
38	"NP"	1359	0	0.010163475
38	"NP"	146	0	0.0658444
38	"NP"	1534	0	0.0177325
38	"NP"	194	0	0.03896815
38	"NP"	300	0	0.0404291
38	"NP"	351	0	0.00783795
38	"NP"	892	0	0.03227345
38	"NS"	320	0	0.00807648
38	"PA"	103	0	0.009046575
38	"PA"	1399	0	0.0257051
38	"PA"	165	0	0.012091605
38	"PA"	1832	0	0.008028745
38	"PA"	1962	0	0.00934395
38	"PA"	2092	0	0.04354215
38	"PA"	2104	0	0.00565211
38	"PA"	703	0	0.0224197
38	"PA"	746	0	0.0468423
38	"PB1"	1463	0	0.0194588
38	"PB1"	1665	0	0.00882251
38	"PB1"	1998	0	0.0139916
38	"PB1"	269	0	0.01011888
38	"PB1"	567	0	0.01051615
38	"PB1"	675	0	0.0449742
38	"PB2"	1133	0	0.0136896
38	"PB2"	1227	0	0.0387693
38	"PB2"	1416	0	0.00977462
38	"PB2"	1599	0	0.0135479
38	"PB2"	1798	0	0.00629827
38	"PB2"	729	0	0.010197165
38	"PB2"	921	0	0.01442815
39	"HA"	1178	0.02326775	0
39	"HA"	419	0.0080123	0
39	"HA"	537	0.0139582	0
39	"HA"	628	0.01126705	0.014862
39	"HA"	753	0.02292965	0
39	"HA"	777	0.01219435	0
39	"M"	499	0.0111231	0
39	"M"	611	0.00828292	0
39	"NA_"	366	0.0112378	0
39	"NP"	1335	0.27732	1
39	"NP"	145	0.0191964	0
39	"NP"	552	0.016465	0
39	"NP"	92	0.00583949	0
39	"NP"	924	0.007553815	0
